employee_id;zone;wd;duration;time
acampo001                     ;3-4                 ;Wednesday;2;25325
acampo001                     ;3-4                 ;Wednesday;42;64817
acampo001                     ;3-4                 ;Wednesday;2;27168
acampo001                     ;3-4                 ;Wednesday;41;63093
acampo001                     ;3-4                 ;Thursday ;2;26224
acampo001                     ;3-4                 ;Thursday ;31;61293
acampo001                     ;3-4                 ;Thursday ;2;26291
acampo001                     ;3-4                 ;Thursday ;31;61291
acampo001                     ;3-4                 ;Friday   ;2;27169
acampo001                     ;3-4                 ;Friday   ;41;63062
acampo001                     ;3-4                 ;Friday   ;2;27179
acampo001                     ;3-4                 ;Friday   ;41;63093
agerard001                    ;1-1                 ;Monday   ;3921;58980
agerard001                    ;1-1                 ;Monday   ;1942;63359
agerard001                    ;1-1                 ;Monday   ;519;66162
agerard001                    ;1-1                 ;Monday   ;1682;69725
agerard001                    ;1-1                 ;Monday   ;3898;75128
agerard001                    ;1-1                 ;Monday   ;41;82805
agerard001                    ;1-1                 ;Monday   ;61696;82964
agerard001                    ;1-1                 ;Monday   ;5061;58440
agerard001                    ;1-1                 ;Monday   ;202;64139
agerard001                    ;1-1                 ;Monday   ;1300;65081
agerard001                    ;1-1                 ;Monday   ;2825;69122
agerard001                    ;1-1                 ;Monday   ;4206;75000
agerard001                    ;1-1                 ;Monday   ;37;82562
agerard001                    ;1-1                 ;Monday   ;;82717
agerard001                    ;1-1                 ;Tuesday  ;3981;59160
agerard001                    ;1-1                 ;Tuesday  ;1118;63703
agerard001                    ;1-1                 ;Tuesday  ;1359;65502
agerard001                    ;1-1                 ;Tuesday  ;1142;70085
agerard001                    ;1-1                 ;Tuesday  ;4738;74708
agerard001                    ;1-1                 ;Tuesday  ;37;83045
agerard001                    ;1-1                 ;Tuesday  ;62061;83199
agerard001                    ;1-1                 ;Tuesday  ;5241;58260
agerard001                    ;1-1                 ;Tuesday  ;1102;63959
agerard001                    ;1-1                 ;Tuesday  ;1359;65562
agerard001                    ;1-1                 ;Tuesday  ;2582;70025
agerard001                    ;1-1                 ;Tuesday  ;2878;76268
agerard001                    ;1-1                 ;Tuesday  ;41;82562
agerard001                    ;1-1                 ;Tuesday  ;61764;82716
agerard001                    ;1-1                 ;Wednesday;4521;58860
agerard001                    ;1-1                 ;Wednesday;742;63899
agerard001                    ;1-1                 ;Wednesday;1164;65277
agerard001                    ;1-1                 ;Wednesday;1082;70325
agerard001                    ;1-1                 ;Wednesday;4858;74708
agerard001                    ;1-1                 ;Wednesday;37;82565
agerard001                    ;1-1                 ;Wednesday;62781;82719
agerard001                    ;1-1                 ;Wednesday;5181;58080
agerard001                    ;1-1                 ;Wednesday;1342;63839
agerard001                    ;1-1                 ;Wednesday;159;66162
agerard001                    ;1-1                 ;Wednesday;2345;69242
agerard001                    ;1-1                 ;Wednesday;4446;74520
agerard001                    ;1-1                 ;Wednesday;45;82265
agerard001                    ;1-1                 ;Wednesday;62952;82428
agerard001                    ;1-1                 ;Thursday ;3861;59100
agerard001                    ;1-1                 ;Thursday ;1222;63599
agerard001                    ;1-1                 ;Thursday ;939;65682
agerard001                    ;1-1                 ;Thursday ;2162;69485
agerard001                    ;1-1                 ;Thursday ;3718;75668
agerard001                    ;1-1                 ;Thursday ;41;82802
agerard001                    ;1-1                 ;Thursday ;61404;82956
agerard001                    ;1-1                 ;Thursday ;3741;58980
agerard001                    ;1-1                 ;Thursday ;1478;63343
agerard001                    ;1-1                 ;Thursday ;999;65622
agerard001                    ;1-1                 ;Thursday ;2342;69785
agerard001                    ;1-1                 ;Thursday ;4258;75128
agerard001                    ;1-1                 ;Thursday ;37;82622
agerard001                    ;1-1                 ;Thursday ;61284;82776
agerard001                    ;1-1                 ;Friday   ;5181;57960
agerard001                    ;1-1                 ;Friday   ;578;63703
agerard001                    ;1-1                 ;Friday   ;1606;64895
agerard001                    ;1-1                 ;Friday   ;3005;69722
agerard001                    ;1-1                 ;Friday   ;4018;75428
agerard001                    ;1-1                 ;Friday   ;45;82985
agerard001                    ;1-1                 ;Friday   ;235032;83148
agerard001                    ;1-1                 ;Friday   ;5481;57660
agerard001                    ;1-1                 ;Friday   ;1282;63719
agerard001                    ;1-1                 ;Friday   ;939;65562
agerard001                    ;1-1                 ;Friday   ;2705;69602
agerard001                    ;1-1                 ;Friday   ;3238;75968
agerard001                    ;1-1                 ;Friday   ;41;82445
agerard001                    ;1-1                 ;Friday   ;235041;82599
agerard001                    ;1-2                 ;Monday   ;3721;71407
agerard001                    ;1-2                 ;Monday   ;3053;71947
agerard001                    ;1-2                 ;Tuesday  ;3481;71227
agerard001                    ;1-2                 ;Tuesday  ;3661;72607
agerard001                    ;1-2                 ;Wednesday;3301;71407
agerard001                    ;1-2                 ;Wednesday;2933;71587
agerard001                    ;1-2                 ;Thursday ;4021;71647
agerard001                    ;1-2                 ;Thursday ;3001;72127
agerard001                    ;1-2                 ;Friday   ;2701;72727
agerard001                    ;1-2                 ;Friday   ;3661;72307
agerard001                    ;1-4                 ;Monday   ;42;62901
agerard001                    ;1-4                 ;Monday   ;2;63357
agerard001                    ;1-4                 ;Monday   ;42;65301
agerard001                    ;1-4                 ;Monday   ;2;66160
agerard001                    ;1-4                 ;Monday   ;42;66681
agerard001                    ;1-4                 ;Monday   ;2;69723
agerard001                    ;1-4                 ;Monday   ;41;79026
agerard001                    ;1-4                 ;Monday   ;2;82803
agerard001                    ;1-4                 ;Monday   ;42;82846
agerard001                    ;1-4                 ;Monday   ;2;82962
agerard001                    ;1-4                 ;Monday   ;42;63501
agerard001                    ;1-4                 ;Monday   ;2;64137
agerard001                    ;1-4                 ;Monday   ;42;64341
agerard001                    ;1-4                 ;Monday   ;2;65079
agerard001                    ;1-4                 ;Monday   ;42;66381
agerard001                    ;1-4                 ;Monday   ;2;69120
agerard001                    ;1-4                 ;Monday   ;41;79206
agerard001                    ;1-4                 ;Monday   ;2;82560
agerard001                    ;1-4                 ;Monday   ;42;82599
agerard001                    ;1-4                 ;Monday   ;2;82715
agerard001                    ;1-4                 ;Tuesday  ;42;63141
agerard001                    ;1-4                 ;Tuesday  ;2;63701
agerard001                    ;1-4                 ;Tuesday  ;42;64821
agerard001                    ;1-4                 ;Tuesday  ;2;65500
agerard001                    ;1-4                 ;Tuesday  ;42;66861
agerard001                    ;1-4                 ;Tuesday  ;2;70083
agerard001                    ;1-4                 ;Tuesday  ;41;79446
