timestamp prox-id floor-zone
2016-05-31 08:58:04 avico001 2-2
2016-05-31 08:58:28 slowery001 2-7
2016-05-31 08:58:28 ldedos001 2-2
2016-05-31 08:59:04 acalzas001 2-2
2016-05-31 08:59:15 cmorluniau001 2-6
2016-05-31 08:59:22 sflorez001 2-1
2016-05-31 09:00:04 btempestad001 2-2
2016-05-31 09:00:06 ibarranco001 3-6
2016-05-31 09:00:10 iborrasca001 2-1
2016-05-31 09:00:12 eedward001 3-1
2016-05-31 09:00:15 lbennett001 2-6
2016-05-31 09:00:15 wvasco001 3-1
2016-05-31 09:00:17 cwhelan001 2-1
2016-05-31 09:00:27 wvasco001 3-6
2016-05-31 09:00:28 gcazar001 2-7
2016-05-31 09:00:28 apinckney001 2-7
2016-05-31 09:00:28 nbasham001 2-7
2016-05-31 09:01:11 vfrente001 2-1
2016-05-31 09:01:15 ahafon001 2-6
2016-05-31 09:01:34 bhawelon001 2-1
2016-05-31 09:02:15 cshipp001 2-6
2016-05-31 09:02:28 zcoronado001 2-7
2016-05-31 09:02:28 junger001 2-7
2016-05-31 09:03:05 chawelon001 2-6
2016-05-31 09:03:15 korilla001 2-6
2016-05-31 09:03:23 anubarron001 2-1
2016-05-31 09:03:29 ncalixto001 2-7
2016-05-31 09:03:44 chawelon001 2-1
2016-05-31 09:04:03 malinai001 2-1
2016-05-31 09:04:04 tbattles001 2-2
2016-05-31 09:04:04 yfinney001 2-2
2016-05-31 09:04:14 sflecha001 2-1
2016-05-31 09:04:16 eorilla001 2-1
2016-05-31 09:04:22 mcassano001 2-1
2016-05-31 09:04:28 ssinagra001 2-7
2016-05-31 09:04:29 ckinney001 2-1
2016-05-31 09:04:40 hmies001 2-1
2016-05-31 09:05:04 tcarrara001 2-2
2016-05-31 09:05:20 dscozzese001 1-2
2016-05-31 09:05:28 jsimonides001 2-7
2016-05-31 09:06:28 lalcazar001 2-7
2016-05-31 09:07:08 rparade001 1-1
2016-05-31 09:07:21 rparade001 1-3
2016-05-31 09:07:28 sflorez001 2-7
2016-05-31 09:09:04 vfrente001 2-2
2016-05-31 09:10:15 iborrasca001 2-6
2016-05-31 09:10:28 cwhelan001 2-7
2016-05-31 09:11:04 anubarron001 2-2
2016-05-31 09:11:28 ckinney001 2-7
2016-05-31 09:11:28 bhawelon001 2-7
2016-05-31 09:12:04 malinai001 2-2
2016-05-31 09:12:15 chawelon001 2-6
2016-05-31 09:12:54 chawelon001 2-7
2016-05-31 09:13:15 hmies001 2-6
2016-05-31 09:14:00 dscozzese001 1-1
2016-05-31 09:14:04 eorilla001 2-2
2016-05-31 09:14:15 dscozzese001 1-3
2016-05-31 09:14:28 sflecha001 2-7
2016-05-31 09:14:28 mcassano001 2-7
2016-05-31 09:20:07 acampo001 3-2
2016-05-31 09:30:10 lcarrara001 3-6
2016-05-31 09:30:17 lcarrara001 3-1
2016-05-31 09:30:23 acampo001 3-1
2016-05-31 09:30:36 lcarrara001 3-4
2016-05-31 09:31:00 anardi001 2-7
2016-05-31 09:31:00 mvollan001 2-7
2016-05-31 09:31:00 mshultz001 2-7
2016-05-31 09:31:18 lcarrara001 2-4
2016-05-31 09:31:49 lcarrara001 1-4
2016-05-31 09:31:51 lcarrara001 1-1
2016-05-31 09:33:00 jcastellanos001 2-7
2016-05-31 09:34:00 jnespola001 2-7
2016-05-31 09:35:00 kherrero001 2-7
2016-05-31 09:35:00 slea001 2-7
2016-05-31 09:36:25 mvollan001 2-3
2016-05-31 09:37:25 jnespola001 2-3
2016-05-31 09:38:25 slea001 2-3
2016-05-31 09:38:25 jcastellanos001 2-3
2016-05-31 09:38:25 anardi001 2-3
2016-05-31 09:38:25 mshultz001 2-3
2016-05-31 09:39:25 kherrero001 2-3
2016-05-31 09:44:02 pratigan001 3-1
2016-05-31 09:44:13 pratigan001 3-2
2016-05-31 09:51:14 cshipp001 2-7
2016-05-31 09:51:18 avico001 2-1
2016-05-31 09:51:29 ahafon001 2-1
2016-05-31 09:51:36 avico001 2-7
2016-05-31 09:51:47 ahafon001 2-4
2016-05-31 09:52:12 bridenour001 2-7
2016-05-31 09:52:29 ahafon001 3-4
2016-05-31 09:52:31 ahafon001 3-1
2016-05-31 09:52:39 ahafon001 3-2
2016-05-31 09:53:11 bmullen001 2-7
2016-05-31 09:54:05 knielson001 2-7
2016-05-31 09:54:10 tbattles001 2-1
2016-05-31 09:54:10 monda001 2-1
2016-05-31 09:54:22 monda001 2-6
2016-05-31 09:54:28 tbattles001 2-7
2016-05-31 09:54:44 monda001 2-7
2016-05-31 09:55:11 lorosco001 3-2
2016-05-31 09:55:19 fbalas001 2-7
2016-05-31 09:55:24 bfrente001 2-7
2016-05-31 09:56:07 ldedos001 2-1
2016-05-31 09:56:16 eorilla001 2-1
2016-05-31 09:56:27 ldedos001 2-7
2016-05-31 09:56:27 eorilla001 2-6
2016-05-31 09:56:49 eorilla001 2-7
2016-05-31 09:57:10 vhatchett001 2-7
2016-05-31 09:57:11 lbennett001 2-7
2016-05-31 09:58:06 lgrogan001 2-7
2016-05-31 09:59:06 cshipp001 2-6
2016-05-31 10:00:11 vomalla001 2-7
2016-05-31 10:01:09 vfrente001 2-1
2016-05-31 10:01:12 lazada001 2-7
2016-05-31 10:01:21 vfrente001 2-6
2016-05-31 10:01:44 vfrente001 2-7
2016-05-31 10:02:00 sfusil001 1-1
2016-05-31 10:02:06 bmullen001 2-6
2016-05-31 10:02:10 bridenour001 2-1
2016-05-31 10:02:10 tbattles001 2-1
2016-05-31 10:02:21 acalzas001 2-1
2016-05-31 10:02:37 tbattles001 2-2
2016-05-31 10:02:40 acalzas001 2-7
2016-05-31 10:03:01 eedward001 3-3
2016-05-31 10:03:20 wreynoso001 2-1
2016-05-31 10:03:20 btempestad001 2-1
2016-05-31 10:03:21 korilla001 2-7
2016-05-31 10:03:38 wreynoso001 2-7
2016-05-31 10:03:38 btempestad001 2-7
2016-05-31 10:04:06 monda001 2-6
2016-05-31 10:04:09 eminto001 2-1
2016-05-31 10:04:10 avico001 2-1
2016-05-31 10:04:10 fbalas001 2-1
2016-05-31 10:04:12 knielson001 2-1
2016-05-31 10:04:13 thagan001 2-1
2016-05-31 10:04:28 eminto001 2-7
2016-05-31 10:04:29 monda001 2-1
2016-05-31 10:04:31 thagan001 2-7
2016-05-31 10:04:37 avico001 2-2
2016-05-31 10:04:39 monda001 2-2
2016-05-31 10:05:06 wvasco001 3-1
2016-05-31 10:05:07 lcarrara001 1-2
2016-05-31 10:05:10 bfrente001 2-1
2016-05-31 10:05:12 pyoung001 3-1
2016-05-31 10:05:17 wvasco001 3-2
2016-05-31 10:05:18 ahafon001 3-1
2016-05-31 10:05:23 pyoung001 3-2
2016-05-31 10:05:27 ahafon001 3-4
2016-05-31 10:06:09 ahafon001 2-4
2016-05-31 10:06:11 ahafon001 2-1
2016-05-31 10:06:12 lgrogan001 2-1
2016-05-31 10:06:25 ahafon001 2-6
2016-05-31 10:07:11 yfinney001 2-1
2016-05-31 10:07:30 yfinney001 2-7
2016-05-31 10:08:05 tcarrara001 2-1
2016-05-31 10:08:08 ostrum001 3-6
2016-05-31 10:08:10 vhatchett001 2-1
2016-05-31 10:08:15 anubarron001 2-1
2016-05-31 10:08:15 ostrum001 3-1
2016-05-31 10:08:16 fmata001 2-7
2016-05-31 10:08:17 tcarrara001 2-6
2016-05-31 10:08:18 hmies001 2-7
2016-05-31 10:08:33 anubarron001 2-7
2016-05-31 10:08:40 tcarrara001 2-7
2016-05-31 10:09:15 iborrasca001 2-7
2016-05-31 10:09:20 ostrum001 3-4
2016-05-31 10:10:01 ostrum001 2-4
2016-05-31 10:10:02 malinai001 2-1
2016-05-31 10:10:03 ostrum001 2-1
2016-05-31 10:10:06 ibarranco001 3-1
2016-05-31 10:10:06 eorilla001 2-6
2016-05-31 10:10:10 ldedos001 2-1
2016-05-31 10:10:10 btempestad001 2-1
2016-05-31 10:10:13 sparrino001 2-7
2016-05-31 10:10:14 malinai001 2-6
2016-05-31 10:10:17 ibarranco001 3-2
2016-05-31 10:10:18 ostrum001 2-7
2016-05-31 10:10:22 cmorluniau001 2-7
2016-05-31 10:10:29 eorilla001 2-1
2016-05-31 10:10:31 sfusil001 1-7
2016-05-31 10:10:36 malinai001 2-7
2016-05-31 10:10:37 ldedos001 2-2
2016-05-31 10:10:37 btempestad001 2-2
2016-05-31 10:10:39 eorilla001 2-2
2016-05-31 10:12:06 korilla001 2-6
2016-05-31 10:12:06 vfrente001 2-6
2016-05-31 10:12:06 lbennett001 2-6
2016-05-31 10:12:07 pbeebe001 3-1
2016-05-31 10:12:18 pbeebe001 3-2
2016-05-31 10:12:29 vfrente001 2-1
2016-05-31 10:12:39 vfrente001 2-2
2016-05-31 10:13:10 thagan001 2-1
2016-05-31 10:13:20 rpantanal001 3-1
2016-05-31 10:13:37 thagan001 2-2
2016-05-31 10:14:10 acalzas001 2-1
2016-05-31 10:14:10 lazada001 2-1
2016-05-31 10:14:11 vomalla001 2-1
2016-05-31 10:14:29 pyoung001 3-1
2016-05-31 10:14:37 acalzas001 2-2
2016-05-31 10:14:39 pyoung001 3-3
2016-05-31 10:14:45 rpantanal001 3-4
2016-05-31 10:15:00 vlagos001 1-1
2016-05-31 10:15:06 jsanjorge001 3-1
2016-05-31 10:15:10 wreynoso001 2-1
2016-05-31 10:15:17 jsanjorge001 3-2
2016-05-31 10:15:24 lorosco001 3-1
2016-05-31 10:15:26 rpantanal001 2-4
2016-05-31 10:15:37 wreynoso001 2-2
2016-05-31 10:15:57 rpantanal001 1-4
2016-05-31 10:15:59 rpantanal001 1-1
2016-05-31 10:16:06 rpantanal001 1-2
2016-05-31 10:16:10 eminto001 2-1
2016-05-31 10:16:10 yfinney001 2-1
2016-05-31 10:16:37 eminto001 2-2
2016-05-31 10:16:37 yfinney001 2-2
2016-05-31 10:19:08 hmies001 2-6
2016-05-31 10:19:10 anubarron001 2-1
2016-05-31 10:19:37 anubarron001 2-2
2016-05-31 10:20:06 malinai001 2-6
2016-05-31 10:20:29 malinai001 2-1
2016-05-31 10:20:34 vlagos001 1-8
2016-05-31 10:20:40 malinai001 2-2
2016-05-31 10:21:08 cmorluniau001 2-6
2016-05-31 10:22:10 fmata001 2-1
2016-05-31 10:23:06 tcarrara001 2-6
2016-05-31 10:23:29 tcarrara001 2-1
2016-05-31 10:23:39 tcarrara001 2-2
2016-05-31 10:24:06 iborrasca001 2-6
2016-05-31 10:25:10 sparrino001 2-1
2016-05-31 10:25:15 sflecha001 2-1
2016-05-31 10:25:18 wreynoso001 2-1
2016-05-31 10:25:29 eminto001 2-1
2016-05-31 10:25:29 wreynoso001 2-6
2016-05-31 10:25:39 sflecha001 2-4
2016-05-31 10:25:40 eminto001 2-6
2016-05-31 10:26:06 zcoronado001 2-6
2016-05-31 10:26:10 tbattles001 2-1
2016-05-31 10:26:16 eorilla001 2-1
2016-05-31 10:26:20 acalzas001 2-1
2016-05-31 10:26:21 sflecha001 3-4
2016-05-31 10:26:23 sflecha001 3-1
2016-05-31 10:26:25 vhatchett001 2-6
2016-05-31 10:26:27 eorilla001 2-6
2016-05-31 10:26:30 acalzas001 2-6
2016-05-31 10:26:30 knielson001 2-6
2016-05-31 10:26:36 tbattles001 2-7
2016-05-31 10:26:40 sflecha001 3-3
2016-05-31 10:26:51 sflecha001 3-Server Room
2016-05-31 10:26:52 tbattles001 2-6
2016-05-31 10:27:13 iovan001 2-6
2016-05-31 10:27:18 btempestad001 2-1
2016-05-31 10:27:22 jsimonides001 2-6
2016-05-31 10:27:29 btempestad001 2-6
2016-05-31 10:28:07 ldedos001 2-1
2016-05-31 10:28:20 mcassano001 2-6
2016-05-31 10:28:23 lazada001 2-6
2016-05-31 10:28:33 lgrogan001 2-6
2016-05-31 10:28:35 ldedos001 2-7
2016-05-31 10:28:51 ldedos001 2-6
2016-05-31 10:29:05 chawelon001 2-6
2016-05-31 10:29:12 pyoung001 3-1
2016-05-31 10:29:14 csolos001 2-6
2016-05-31 10:29:17 lbennett001 2-1
2016-05-31 10:29:29 yfinney001 2-1
2016-05-31 10:29:31 gcazar001 2-6
2016-05-31 10:29:35 lbergen001 2-6
2016-05-31 10:29:40 yfinney001 2-6
2016-05-31 10:29:44 chawelon001 2-1
2016-05-31 10:30:01 lcarrara001 1-1
2016-05-31 10:30:18 lcarrara001 1-4
2016-05-31 10:30:18 ibarranco001 3-1
2016-05-31 10:30:24 bfrente001 2-7
2016-05-31 10:30:24 jsanjorge001 3-1
2016-05-31 10:30:24 pbeebe001 3-1
2016-05-31 10:30:27 bridenour001 2-6
2016-05-31 10:30:27 ibarranco001 3-4
2016-05-31 10:30:34 pbeebe001 3-3
2016-05-31 10:30:34 jsanjorge001 3-3
2016-05-31 10:30:41 bfrente001 2-6
2016-05-31 10:31:00 lcarrara001 2-4
2016-05-31 10:31:09 vfrente001 2-1
2016-05-31 10:31:09 ibarranco001 2-4
2016-05-31 10:31:13 bmullen001 2-1
2016-05-31 10:31:20 vfrente001 2-6
2016-05-31 10:31:23 anubarron001 2-1
2016-05-31 10:31:25 thagan001 2-1
2016-05-31 10:31:30 ckinney001 2-1
2016-05-31 10:31:31 lcarrara001 3-4
2016-05-31 10:31:33 lcarrara001 3-1
2016-05-31 10:31:34 anubarron001 2-6
2016-05-31 10:31:36 thagan001 2-6
2016-05-31 10:31:40 hmies001 2-1
2016-05-31 10:31:40 ibarranco001 1-4
2016-05-31 10:31:42 ibarranco001 1-1
2016-05-31 10:31:42 lcarrara001 3-2
2016-05-31 10:32:19 vomalla001 2-7
2016-05-31 10:32:24 lalcazar001 2-6
2016-05-31 10:32:27 ahafon001 2-1
2016-05-31 10:32:28 cmorluniau001 2-1
2016-05-31 10:32:31 sparrino001 2-6
2016-05-31 10:32:35 vomalla001 2-6
2016-05-31 10:33:08 nbasham001 2-6
2016-05-31 10:33:14 ssinagra001 2-6
2016-05-31 10:33:14 slowery001 2-6
2016-05-31 10:33:16 cwhelan001 2-6
2016-05-31 10:33:48 nbasham001 2-1
2016-05-31 10:34:02 malinai001 2-1
2016-05-31 10:34:04 rfaralso001 2-6
2016-05-31 10:34:05 tcarrara001 2-1
2016-05-31 10:34:13 malinai001 2-6
2016-05-31 10:34:16 tcarrara001 2-6
2016-05-31 10:34:21 ncalixto001 2-6
2016-05-31 10:34:23 apinckney001 2-6
2016-05-31 10:34:30 fbalas001 2-6
2016-05-31 10:34:33 bhawelon001 2-6
2016-05-31 10:34:34 fmata001 2-6
2016-05-31 10:34:56 bhawelon001 2-1
2016-05-31 10:35:05 junger001 2-6
2016-05-31 10:35:10 monda001 2-1
2016-05-31 10:35:21 monda001 2-6
2016-05-31 10:35:21 sflorez001 2-6
2016-05-31 10:35:23 avico001 2-1
2016-05-31 10:35:34 avico001 2-6
2016-05-31 10:40:22 lcarrara001 3-1
2016-05-31 10:40:42 lcarrara001 3-6
2016-05-31 10:40:49 lcarrara001 3-3
2016-05-31 10:45:08 rmieshaber001 2-1
2016-05-31 10:45:10 llagos001 3-6
2016-05-31 10:45:17 llagos001 3-1
2016-05-31 10:45:36 llagos001 3-4
2016-05-31 10:46:13 rmieshaber001 2-4
2016-05-31 10:46:18 llagos001 2-4
2016-05-31 10:46:49 llagos001 1-4
2016-05-31 10:46:51 llagos001 1-1
2016-05-31 10:46:54 rmieshaber001 1-4
2016-05-31 10:46:56 rmieshaber001 1-1
2016-05-31 10:47:11 rmieshaber001 1-2
2016-05-31 11:00:39 llagos001 1-2
2016-05-31 11:05:01 mvollan001 2-7
2016-05-31 11:05:25 mvollan001 2-1
2016-05-31 11:06:34 mvollan001 2-4
2016-05-31 11:07:15 mvollan001 1-4
2016-05-31 11:07:17 mvollan001 1-1
2016-05-31 11:11:05 eorilla001 2-1
2016-05-31 11:11:16 eorilla001 2-2
2016-05-31 11:13:07 vhatchett001 2-1
2016-05-31 11:13:12 mcassano001 2-7
2016-05-31 11:14:07 knielson001 2-1
2016-05-31 11:14:18 lbergen001 2-7
2016-05-31 11:15:16 emintz001 3-1
2016-05-31 11:15:27 emintz001 3-2
2016-05-31 11:16:01 bfrente001 2-7
2016-05-31 11:16:07 btempestad001 2-1
2016-05-31 11:16:17 bfrente001 2-1
2016-05-31 11:16:17 btempestad001 2-2
2016-05-31 11:16:19 gcazar001 2-7
2016-05-31 11:16:32 clais001 3-4
2016-05-31 11:17:01 vomalla001 2-7
2016-05-31 11:17:13 clais001 2-4
2016-05-31 11:17:15 clais001 2-1
2016-05-31 11:17:17 vomalla001 2-1
2016-05-31 11:17:30 clais001 2-7
2016-05-31 11:18:02 clais001 2-3
2016-05-31 11:18:05 lgrogan001 2-1
2016-05-31 11:19:22 wreynoso001 2-1
2016-05-31 11:19:33 wreynoso001 2-2
2016-05-31 11:20:01 csolos001 2-7
2016-05-31 11:21:01 cmorluniau001 2-6
2016-05-31 11:21:07 sparrino001 2-1
2016-05-31 11:22:01 slowery001 2-7
2016-05-31 11:22:07 eminto001 2-1
2016-05-31 11:22:11 pyoung001 3-3
2016-05-31 11:22:12 jsimonides001 2-7
2016-05-31 11:22:17 eminto001 2-2
2016-05-31 11:23:01 ldedos001 2-7
2016-05-31 11:23:05 yfinney001 2-1
2016-05-31 11:23:07 bridenour001 2-1
2016-05-31 11:23:16 yfinney001 2-2
2016-05-31 11:23:17 ldedos001 2-1
2016-05-31 11:23:44 ldedos001 2-2
2016-05-31 11:25:05 mbramar001 3-1
2016-05-31 11:25:06 gflorez002 3-1
2016-05-31 11:25:14 jholly001 2-1
2016-05-31 11:25:27 cforluniau001 2-1
2016-05-31 11:25:31 jholly001 2-4
2016-05-31 11:26:01 lbennett001 2-6
2016-05-31 11:26:05 avico001 2-1
2016-05-31 11:26:13 jholly001 1-4
2016-05-31 11:26:15 jholly001 1-1
2016-05-31 11:26:16 avico001 2-2
2016-05-31 11:26:35 cforluniau001 2-4
2016-05-31 11:26:40 mbramar001 3-4
2016-05-31 11:26:40 gflorez002 3-4
2016-05-31 11:27:01 ncalixto001 2-7
2016-05-31 11:27:07 tcarrara001 2-1
2016-05-31 11:27:16 cforluniau001 1-4
2016-05-31 11:27:17 tcarrara001 2-2
2016-05-31 11:27:18 cforluniau001 1-1
2016-05-31 11:27:21 mbramar001 2-4
2016-05-31 11:27:21 gflorez002 2-4
2016-05-31 11:27:29 apinckney001 2-7
2016-05-31 11:27:29 zcoronado001 2-7
2016-05-31 11:27:31 cforluniau001 1-2
2016-05-31 11:27:52 mbramar001 1-4
2016-05-31 11:27:52 gflorez002 1-4
2016-05-31 11:27:54 mbramar001 1-1
2016-05-31 11:27:54 gflorez002 1-1
2016-05-31 11:28:08 mbramar001 1-5
2016-05-31 11:28:09 ahafon001 2-6
2016-05-31 11:28:09 ckinney001 2-6
2016-05-31 11:28:43 ckinney001 2-7
2016-05-31 11:29:01 bhawelon001 2-6
2016-05-31 11:29:01 sflecha001 3-3
2016-05-31 11:29:07 fmata001 2-1
2016-05-31 11:29:12 sflecha001 3-1
2016-05-31 11:29:35 bhawelon001 2-7
2016-05-31 11:30:01 nbasham001 2-6
2016-05-31 11:30:01 rpantanal001 1-1
2016-05-31 11:30:01 tbattles001 2-7
2016-05-31 11:30:05 vfrente001 2-1
2016-05-31 11:30:12 rpantanal001 1-4
2016-05-31 11:30:16 vfrente001 2-2
2016-05-31 11:30:17 tbattles001 2-1
2016-05-31 11:30:29 emintz001 3-1
2016-05-31 11:30:39 emintz001 3-3
2016-05-31 11:30:41 nbasham001 2-7
2016-05-31 11:30:44 tbattles001 2-2
2016-05-31 11:30:45 aribera001 3-4
2016-05-31 11:30:45 sflecha001 3-4
2016-05-31 11:30:54 rpantanal001 2-4
2016-05-31 11:31:05 lazada001 2-1
2016-05-31 11:31:05 malinai001 2-1
2016-05-31 11:31:07 acalzas001 2-1
2016-05-31 11:31:16 malinai001 2-2
2016-05-31 11:31:17 acalzas001 2-2
2016-05-31 11:31:17 lalcazar001 2-7
2016-05-31 11:31:25 rpantanal001 3-4
2016-05-31 11:31:26 aribera001 2-4
2016-05-31 11:31:26 sflecha001 2-4
2016-05-31 11:31:27 rpantanal001 3-1
2016-05-31 11:31:28 sflecha001 2-1
2016-05-31 11:31:35 rpantanal001 3-2
2016-05-31 11:31:43 sflecha001 2-7
2016-05-31 11:32:01 iovan001 2-7
2016-05-31 11:32:09 aribera001 1-4
2016-05-31 11:32:11 aribera001 1-1
2016-05-31 11:32:18 cwhelan001 2-7
2016-05-31 11:32:18 aribera001 1-2
2016-05-31 11:32:22 monda001 2-1
2016-05-31 11:32:33 monda001 2-2
2016-05-31 11:33:09 chawelon001 2-6
2016-05-31 11:33:50 chawelon001 2-7
2016-05-31 11:34:01 clais001 2-7
2016-05-31 11:34:09 bmullen001 2-6
2016-05-31 11:34:09 hmies001 2-6
2016-05-31 11:34:25 clais001 2-1
2016-05-31 11:34:27 rfaralso001 2-7
2016-05-31 11:35:05 thagan001 2-1
2016-05-31 11:35:15 fadair001 3-2
2016-05-31 11:35:16 thagan001 2-2
2016-05-31 11:35:18 junger001 2-7
2016-05-31 11:35:34 clais001 2-4
2016-05-31 11:36:07 anubarron001 2-1
2016-05-31 11:36:15 clais001 1-4
2016-05-31 11:36:17 sflorez001 2-7
2016-05-31 11:36:17 anubarron001 2-2
2016-05-31 11:36:17 clais001 1-1
2016-05-31 11:36:33 clais001 1-2
2016-05-31 11:38:05 fbalas001 2-1
2016-05-31 11:38:17 ssinagra001 2-7
2016-05-31 11:40:09 jsanjorge001 3-1
2016-05-31 11:40:27 jsanjorge001 3-4
2016-05-31 11:41:09 jsanjorge001 2-4
2016-05-31 11:41:40 jsanjorge001 1-4
2016-05-31 11:41:42 jsanjorge001 1-1
2016-05-31 11:42:03 jsanjorge001 1-2
2016-05-31 11:45:01 rmieshaber001 1-1
2016-05-31 11:45:12 rmieshaber001 1-4
2016-05-31 11:45:24 fadair001 3-1
2016-05-31 11:45:34 fadair001 3-3
2016-05-31 11:45:54 rmieshaber001 2-4
2016-05-31 11:45:56 rmieshaber001 2-1
2016-05-31 11:46:14 fbalas001 2-4
2016-05-31 11:46:16 bridenour001 2-4
2016-05-31 11:46:20 rmieshaber001 2-2
2016-05-31 11:46:56 bridenour001 1-4
2016-05-31 11:46:56 fbalas001 1-4
2016-05-31 11:46:58 bridenour001 1-1
2016-05-31 11:46:58 fbalas001 1-1
2016-05-31 11:47:11 tbattles001 2-1
2016-05-31 11:47:13 fbalas001 1-2
2016-05-31 11:47:13 bridenour001 1-2
2016-05-31 11:48:15 sflecha001 2-1
2016-05-31 11:48:16 tbattles001 2-4
2016-05-31 11:48:18 lalcazar001 2-1
2016-05-31 11:48:22 cshipp001 2-1
2016-05-31 11:48:57 tbattles001 1-4
2016-05-31 11:48:59 tbattles001 1-1
2016-05-31 11:49:06 tbattles001 1-2
2016-05-31 11:49:16 slowery001 2-1
2016-05-31 11:49:19 avico001 2-1
2016-05-31 11:49:24 sflecha001 2-4
2016-05-31 11:49:24 lalcazar001 2-4
2016-05-31 11:49:24 lgrogan001 2-4
2016-05-31 11:49:24 cshipp001 2-4
2016-05-31 11:49:33 slowery001 2-4
2016-05-31 11:50:01 aribera001 1-1
2016-05-31 11:50:05 lalcazar001 1-4
2016-05-31 11:50:05 lgrogan001 1-4
2016-05-31 11:50:05 slowery001 1-4
2016-05-31 11:50:05 sflecha001 1-4
2016-05-31 11:50:05 cshipp001 1-4
2016-05-31 11:50:07 lalcazar001 1-1
2016-05-31 11:50:07 sflecha001 1-1
2016-05-31 11:50:07 slowery001 1-1
2016-05-31 11:50:07 lgrogan001 1-1
2016-05-31 11:50:07 cshipp001 1-1
2016-05-31 11:50:12 aribera001 1-4
2016-05-31 11:50:14 thagan001 2-1
2016-05-31 11:50:17 cshipp001 1-2
2016-05-31 11:50:17 sflecha001 1-2
2016-05-31 11:50:17 lgrogan001 1-2
2016-05-31 11:50:23 lalcazar001 1-2
2016-05-31 11:50:23 slowery001 1-2
2016-05-31 11:50:24 avico001 2-4
2016-05-31 11:50:29 nbasham001 2-1
2016-05-31 11:50:34 thagan001 2-4
2016-05-31 11:50:54 aribera001 2-4
2016-05-31 11:51:05 avico001 1-4
2016-05-31 11:51:05 thagan001 1-4
2016-05-31 11:51:07 avico001 1-1
2016-05-31 11:51:07 thagan001 1-1
2016-05-31 11:51:14 thagan001 1-2
2016-05-31 11:51:16 bmullen001 2-1
2016-05-31 11:51:20 avico001 1-2
2016-05-31 11:51:25 aribera001 3-4
2016-05-31 11:51:27 aribera001 3-1
2016-05-31 11:51:29 lbergen001 2-1
2016-05-31 11:51:29 nbasham001 2-4
2016-05-31 11:51:34 bmullen001 2-4
2016-05-31 11:52:10 bmullen001 1-4
2016-05-31 11:52:10 nbasham001 1-4
2016-05-31 11:52:12 bmullen001 1-1
2016-05-31 11:52:12 nbasham001 1-1
2016-05-31 11:52:18 cwhelan001 2-1
2016-05-31 11:52:22 nbasham001 1-2
2016-05-31 11:52:28 bmullen001 1-2
2016-05-31 11:52:38 vhatchett001 2-4
2016-05-31 11:52:38 sparrino001 2-4
2016-05-31 11:52:38 cwhelan001 2-4
2016-05-31 11:52:38 lbergen001 2-4
2016-05-31 11:53:19 sparrino001 1-4
2016-05-31 11:53:19 cwhelan001 1-4
2016-05-31 11:53:19 vhatchett001 1-4
2016-05-31 11:53:19 lbergen001 1-4
2016-05-31 11:53:21 lbergen001 1-1
2016-05-31 11:53:21 vhatchett001 1-1
2016-05-31 11:53:21 cwhelan001 1-1
2016-05-31 11:53:21 sparrino001 1-1
2016-05-31 11:53:28 cwhelan001 1-2
2016-05-31 11:53:34 vhatchett001 1-2
2016-05-31 11:53:34 lbergen001 1-2
2016-05-31 11:53:34 sparrino001 1-2
2016-05-31 11:55:00 mvollan001 1-1
2016-05-31 11:55:02 bfrente001 2-4
2016-05-31 11:55:02 vomalla001 2-4
2016-05-31 11:55:43 vomalla001 1-4
2016-05-31 11:55:43 bfrente001 1-4
2016-05-31 11:55:45 bfrente001 1-1
2016-05-31 11:55:45 vomalla001 1-1
2016-05-31 11:55:52 bfrente001 1-2
2016-05-31 11:55:58 vomalla001 1-2
2016-05-31 11:56:03 knielson001 2-4
2016-05-31 11:56:24 jsimonides001 2-1
2016-05-31 11:56:45 knielson001 1-4
2016-05-31 11:56:47 knielson001 1-1
2016-05-31 11:57:04 rfaralso001 2-6
2016-05-31 11:57:08 knielson001 1-2
2016-05-31 11:57:21 acalzas001 2-1
2016-05-31 11:57:26 jsimonides001 2-4
2016-05-31 11:57:31 cmorluniau001 2-1
2016-05-31 11:57:37 rfaralso001 2-1
2016-05-31 11:58:00 hcocinaro001 2-7
2016-05-31 11:58:07 jsimonides001 1-4
2016-05-31 11:58:09 jsimonides001 1-1
2016-05-31 11:58:19 jsimonides001 1-2
2016-05-31 11:58:23 cmorluniau001 2-4
2016-05-31 11:58:23 acalzas001 2-4
2016-05-31 11:59:04 acalzas001 1-4
2016-05-31 11:59:04 cmorluniau001 1-4
2016-05-31 11:59:06 acalzas001 1-1
2016-05-31 11:59:06 cmorluniau001 1-1
2016-05-31 11:59:10 ssinagra001 2-1
2016-05-31 11:59:12 monda001 2-1
2016-05-31 11:59:27 cmorluniau001 1-2
2016-05-31 11:59:27 acalzas001 1-2
2016-05-31 11:59:30 junger001 2-1
2016-05-31 11:59:32 chawelon001 2-1
2016-05-31 12:00:01 slea001 2-7
2016-05-31 12:00:02 fadair001 3-1
2016-05-31 12:00:11 hcocinaro001 2-1
2016-05-31 12:00:12 junger001 2-4
2016-05-31 12:00:12 chawelon001 2-4
2016-05-31 12:00:12 ssinagra001 2-4
2016-05-31 12:00:12 monda001 2-4
2016-05-31 12:00:12 vfrente001 2-1
2016-05-31 12:00:23 sflorez001 2-1
